,2021 Demand,Annual Surplus,Output/Cap,Market Surplus
659,17749,-319,0.6180043100633449,1178.0
660,17744,-335,0.6122062044392141,984.0
661,17635,-157,0.6167132912627675,1324.0
662,17680,-234,0.617690225367731,1259.0
663,18214,-536,0.6402221859173338,1380.0
664,18892,-742,0.6552131147540984,1092.0
665,19988,-1188,0.7024957740877001,1207.0
666,20150,-1213,0.6992826683415424,1004.0
667,19634,-877,0.6759992019684777,696.0
668,18847,-480,0.6194594594594595,62.0
669,18190,-561,0.6160068114091103,621.0
670,17209,-523,0.6064674607981695,814.0
671,16389,-711,0.5507945889151563,386.0
672,16012,-1041,0.5658368926855313,945.0
673,15781,-1080,0.5511190749881669,520.0
674,15593,-1045,0.5437442798549201,448.0
675,15473,-854,0.54065755648762,511.0
676,15617,-822,0.549490366056009,610.0
677,16050,-649,0.5622832126620643,647.0
678,16851,-342,0.6081279636679356,1360.0
679,17912,-148,0.65947570546001,1836.0
680,18493,-366,0.6867578385590394,2096.0
681,18485,-855,0.6884237276800642,2103.0
682,18644,-1397,0.6761692198437659,1351.0
683,18541,-1634,0.6493817177128609,732.0
684,18281,-1567,0.6378538490019859,669.0
685,17708,-1121,0.6161425293561884,552.0
686,17706,-1151,0.6280353574694347,838.0
687,17841,-938,0.6256872737025614,822.0
688,18488,-828,0.6677536475492504,1375.0
689,19444,-715,0.6998311381290104,1278.0
690,19792,-452,0.7171985815602837,1242.0
691,19156,20,0.6964957707578111,1018.0
692,18682,102,0.7049556598852373,1589.0
693,17938,67,0.6927190310928536,1623.0
694,17061,-11,0.637713437268003,978.0
695,16239,-226,0.6338186703460296,1217.0
696,15498,-68,0.6016309165041659,1471.0
697,15359,-258,0.576931261970632,907.0
698,15225,-307,0.5683760683760684,735.0
699,15184,-264,0.5834283271587347,1194.0
700,15148,-98,0.5875742380596749,1374.0
701,15375,207,0.6115472452183842,1763.0
702,15828,1009,0.6291565577279863,1806.0
703,16389,1762,0.6500445871232388,1835.0
704,16915,1454,0.6630423157819686,1684.0
705,17238,875,0.664071941423189,1445.0
706,17233,701,0.6610073168999077,1377.0
707,17273,486,0.6510757056558448,1157.0
708,17080,344,0.640639366291817,1036.0
709,16705,566,0.6272790778903249,1254.0
710,16502,793,0.640357042451504,1720.0
711,16528,1047,0.6393488830949193,1618.0
712,17073,1109,0.6574312638972223,1554.0
713,18604,256,0.7026113887520237,1360.0
714,18889,271,0.7162081862351009,1601.0
715,18051,921,0.6913705583756345,1698.0
716,17575,1080,0.6704023579409144,1986.0
717,17098,895,0.6451568613990527,1698.0
718,16338,662,0.5857012535054228,997.0
719,15613,360,0.5610009727952769,1111.0
720,14934,319,0.5243886097152429,719.0
721,14661,226,0.5192896102168418,953.0
722,14424,224,0.5140094386323883,1151.0
723,14277,265,0.5115327989530509,1358.0
724,14242,397,0.5154105154105154,1678.0
725,14560,740,0.5295159576181121,1882.0
726,14779,1732,0.5438197204769842,2186.0
727,15360,2430,0.5712041549115158,2457.0
728,15876,2191,0.5929765993644271,2597.0
729,16275,1772,0.5997427239105966,2374.0
730,16486,1534,0.6037656633509882,2209.0
731,16658,1346,0.5890455146608173,1603.0
732,16663,1223,0.5830033800096571,1448.0
733,16686,1156,0.5778470036611214,1307.0
734,16649,1205,0.5856587778170258,1589.0
735,16935,893,0.5859692069831862,1257.0
736,17722,487,0.6329831033233424,1496.0
737,18709,14,0.6843842960347815,2227.0
738,18885,17,0.6674105008129044,2051.0
739,18252,303,0.668626010286554,2678.0
740,17772,347,0.6610961710846459,2878.0
741,17084,449,0.6407568479813059,2659.0
742,16242,273,0.5994875332610624,2007.0
743,15541,-83,0.5678562209602478,2058.0
744,14951,-237,0.5635952880426013,2512.0
745,14863,-613,0.5587949779963759,2406.0
746,14840,-913,0.5585679076404203,2384.0
747,14733,-917,0.5607503982833176,2514.0
748,14873,-1038,0.571033360455655,2672.0
749,15573,-1411,0.6008373127493949,2797.0
750,16691,-2143,0.6506296733569461,3148.0
751,17758,-2621,0.7068451394871115,3576.0
752,18427,-2615,0.7206249791784656,3204.0
753,18623,-2347,0.7287151441496186,2963.0
754,18341,-1889,0.707214879411364,2420.0
755,18183,-1826,0.6827303754266212,1821.0
756,18017,-1728,0.6593754252279221,1366.0
757,17750,-1448,0.6491210173756333,1340.0
758,17593,-1534,0.6411115624153805,1348.0
759,17879,-1729,0.6430737097426222,1210.0
760,18650,-1908,0.6657493791529633,1188.0
761,19825,-2303,0.7077078424772804,1201.0
762,19722,-2035,0.6963037297206891,1094.0
763,19088,-2018,0.6822439252024932,1380.0
764,18426,-1792,0.6644088256991483,1388.0
765,17646,-1577,0.6388213851761847,1281.0
766,16731,-1378,0.6080553764717859,1189.0
767,15837,-912,0.5809458060062134,993.0
768,15277,-1068,0.5460456882170701,762.0
769,14924,-1192,0.5370156748320554,904.0
770,14640,-1176,0.5317991349013247,1097.0
771,14643,-1384,0.5405158716743856,1346.0
772,14849,-1610,0.5528023400463975,1593.0
773,15430,-2021,0.5617921385742838,1435.0
774,16365,-2775,0.5708282320240892,886.0
775,17681,-3554,0.6263175230566534,1334.0
776,18034,-3194,0.6355032317636196,1237.0
777,17924,-2515,0.6373268675058956,1264.0
778,17717,-1770,0.6138317009794123,709.0
779,17564,-1382,0.6093692976344514,803.0
780,17408,-1143,0.6125160314380611,1218.0
781,17169,-1012,0.6032045240339302,1391.0
782,17134,-940,0.5857308360687391,1067.0
783,17255,-855,0.5928101428342161,1214.0
784,17951,-1184,0.6009553731726084,794.0
785,18804,-1341,0.6367068761398905,1095.0
786,19005,-1309,0.6390063929264337,1086.0
787,18530,-1540,0.6361328001015679,1512.0
788,17998,-1556,0.6204075084229104,1337.0
789,17237,-1372,0.6077340836223255,1339.0
790,16288,-1240,0.5914257875933745,1922.0
791,15354,-1109,0.5486197941713956,1758.0
792,14771,-1164,0.5390200217488645,2082.0
793,14347,-1098,0.5395848107794469,2392.0
794,14261,-1087,0.5401417338122513,2431.0
795,14338,-1165,0.5474941724941725,2573.0
796,14544,-1219,0.5470052335723977,2388.0
797,15082,-1148,0.5371693377099827,1610.0
798,16121,-817,0.5583610474314682,1172.0
799,17438,-787,0.6026064967905077,1150.0
800,17993,-1144,0.6106423338566196,678.0
801,17921,-1278,0.6154024357956049,674.0
802,17406,-771,0.6135061802833887,909.0
803,16998,-584,0.6099744245524297,1128.0
804,16698,-613,0.6110246871829557,1370.0
805,16427,-581,0.5931011159959418,1111.0
806,16277,-388,0.5873372096977116,996.0
807,16464,-251,0.5940022671842259,828.0
808,17312,-463,0.6082741011662411,317.0
809,18578,-837,0.6547413495407142,382.0
810,19047,-910,0.6740491092922485,553.0
811,18666,-744,0.648948938650938,258.0
812,18053,-447,0.6241110385817844,113.0
813,17431,-553,0.6042538474840048,41.0
814,16411,-534,0.5779516605807685,208.0
815,15536,-740,0.5618614415675297,522.0
816,14936,-662,0.5441605454609356,547.0
817,14517,-610,0.5285276829397064,499.0
818,14494,-840,0.5238970588235294,326.0
819,14446,-904,0.5273018130110203,387.0
820,14582,-862,0.5393803258815559,546.0
821,15126,-993,0.5655312913256371,697.0
822,16249,-959,0.5983568494373995,502.0
823,17405,-895,0.6393932920316172,553.0
824,17632,-560,0.6648587729802071,1246.0
825,16923,251,0.6404915277972273,1372.0
826,16460,727,0.6157923913796688,1313.0
827,16320,732,0.6183757984137012,1300.0
828,16069,809,0.6061075535357708,1536.0
829,15916,701,0.5994569140343038,1524.0
830,15929,720,0.5819230117008648,1229.0
831,16385,638,0.5939730104508405,1177.0
832,17156,348,0.6058268777366117,831.0
833,18382,-228,0.646058063656945,1023.0
834,18626,-253,0.6357086973529795,875.0
835,17987,201,0.6092360062943576,984.0
836,17569,282,0.5831660133218599,729.0
837,16804,449,0.5844666451820818,1332.0
838,15749,498,0.5724233983286908,1924.0
839,14855,452,0.5405624574264491,1810.0
840,14456,284,0.5378952489054646,2130.0
841,14030,287,0.5351277815567,2491.0
842,14147,8,0.5353328788911611,2345.0
843,14073,9,0.5359961032635168,2433.0
844,14133,205,0.5333052139774829,2304.0
845,14682,317,0.54277563458359,2061.0
846,15773,681,0.5501165501165501,1219.0
847,16854,1193,0.5888004658385093,1347.0
848,17540,360,0.5985361449667892,1023.0
849,17762,-710,0.6023439275395254,792.0
850,18048,-1421,0.5977272001787596,677.0
851,18340,-1831,0.5949754511254224,322.0
852,18110,-1784,0.5835646154336939,183.0
853,17990,-1681,0.5881506586520016,405.0
854,17697,-1427,0.5900520052324283,797.0
855,17704,-943,0.600292639480883,1168.0
856,18066,-332,0.6033307858871482,881.0
857,18851,-225,0.623781053170061,659.0
858,19121,77,0.6379232650959187,698.0
859,18553,392,0.6433659694889894,1226.0
860,18126,383,0.6073283136440348,587.0
861,17379,333,0.5866683991683992,681.0
862,16519,128,0.5682922851084652,902.0
863,15564,22,0.5494945580208637,1450.0
864,14965,-43,0.5401297318230226,1772.0
865,14541,-5,0.5416250040318679,2251.0
866,14337,-39,0.5413917992497737,2405.0
867,14253,-1,0.539120594891691,2422.0
868,14346,183,0.5435394621881371,2451.0
869,14614,405,0.5537110005813578,2530.0
870,15084,1092,0.554483870967742,2105.0
871,15838,1791,0.5685153916092999,1670.0
872,16437,1553,0.5784139114665976,1425.0
873,16683,1364,0.5810138844042622,1311.0
874,16817,1378,0.5791150442477876,1179.0
875,16884,1423,0.5773948691669603,1144.0
876,16830,1466,0.588229643623323,1541.0
877,16829,1428,0.5931829092654824,1705.0
878,16865,1324,0.5933902950185395,1539.0
879,17004,1168,0.6022828196440907,1306.0
880,17726,826,0.6188680504571848,819.0
881,18668,383,0.6397565650112639,359.0
882,19023,188,0.648757555406313,297.0
883,18409,562,0.6287302121926575,258.0
884,17773,814,0.6165890670805311,105.0
885,17225,576,0.586435474304853,-416.0
886,16481,349,0.5778765118657216,-93.0
887,15579,350,0.5595130910793388,-43.0
888,15074,21,0.5452414439756212,45.0
889,14700,-90,0.5349855784638393,324.0
890,14500,-27,0.5312982028195287,311.0
891,14418,-69,0.5248430493273543,212.0
892,14405,69,0.516463609562036,135.0
893,14580,495,0.5244225939942702,247.0
894,15079,1198,0.5332038700280889,297.0
895,15622,1843,0.5522131794924625,459.0
896,16194,1708,0.5786393058807326,612.0
897,16471,1629,0.5746202574756488,401.0
898,16599,1578,0.5777446765293341,467.0
899,16601,1541,0.5754097808892329,495.0
900,16528,1522,0.5905670518677775,1052.0
901,16388,1522,0.5855735067372796,1082.0
902,16418,1346,0.5728730706130511,692.0
903,16742,885,0.5807410409700409,452.0
904,17691,333,0.6128547522284075,254.0
905,19037,-379,0.6655737704918033,248.0
906,19549,-114,0.6765022764397178,-84.0
907,18741,320,0.6626807563959956,323.0
908,18224,491,0.6313863573598454,66.0
909,17672,521,0.6122733612273361,-112.0
910,16954,308,0.5847910080786793,-305.0
911,16139,97,0.5600830881080145,39.0
912,15632,41,0.5611470536807134,414.0
913,15345,-75,0.5712462781794981,771.0
914,15265,-243,0.5593722133047976,417.0
915,15313,-423,0.5618726699168339,361.0
916,15536,-618,0.5931285903667698,571.0
917,16198,-997,0.6262137714602178,763.0
918,17369,-1649,0.6724895667910035,840.0
919,18755,-2333,0.732293279945605,631.0
920,19209,-1964,0.7696269705010145,515.0
921,19249,-1580,0.7728227877655849,611.0
922,18744,-781,0.712271069158738,196.0
923,18304,-430,0.7247166945753339,306.0
924,18008,-508,0.7009086708763284,196.0
925,17663,-417,0.6857056168695718,417.0
926,17629,-704,0.6978491343146975,670.0
927,17998,-1088,0.7096922722738086,498.0
928,18936,-1543,0.7471140526396799,480.0
929,19971,-1602,0.7989799096713908,550.0
930,20318,-1428,0.8029739776951673,418.0
931,19638,-1274,0.7793936120968986,567.0
932,19079,-1305,0.7586127078430616,585.0
933,18354,-1082,0.7244945386939344,351.0
934,17464,-680,0.6785783123241201,139.0
935,16556,-546,0.6536857809571172,532.0
936,16112,-622,0.6126362460742657,469.0
937,15761,-726,0.598720224885338,426.0
938,15545,-789,0.582435883201954,193.0
939,15484,-819,0.5919484940427736,514.0
940,15562,-816,0.5935001480604086,472.0
941,16129,-1240,0.6072855029585799,292.0
942,17219,-2031,0.6709047900650502,933.0
943,18356,-2652,0.7281495990243542,1347.0
944,18947,-2617,0.7367583962124574,972.0
945,18893,-2252,0.7285086412395709,666.0
946,18534,-1863,0.7215345154455225,876.0
947,18142,-1358,0.6943825152589452,857.0
948,17657,-923,0.680805281009519,1010.0
949,17447,-883,0.6677137743361216,833.0
950,17496,-875,0.6732176840872494,899.0
951,17627,-774,0.6863707992817092,1102.0
952,18433,-946,0.7051277311545713,640.0
953,19714,-1786,0.7694255479969766,645.0
954,19902,-1780,0.7685301275905303,939.0
955,19343,-1579,0.7432337887100932,841.0
956,18871,-1388,0.6986020771193445,569.0
957,17915,-1066,0.6603170039176222,457.0
958,16946,-899,0.612417418484052,296.0
959,16186,-1006,0.5999143132564533,617.0
960,15683,-965,0.5856518494829975,799.0
961,15395,-1086,0.5720796097838858,673.0
962,15212,-1088,0.5863947031183255,1261.0
963,15172,-1062,0.5932723896586202,1442.0
964,15403,-1182,0.6013661693330936,1324.0
965,16035,-1409,0.6025343953656771,607.0
966,17225,-1276,0.636360322263133,231.0
967,18362,-1021,0.6812933869199854,285.0
968,18639,-911,0.6996206041149862,539.0
969,18323,-578,0.6935152307979817,232.0
970,17982,-531,0.7022621050663675,800.0
971,17888,-649,0.6891105875423355,831.0
972,17653,-675,0.6722845757320952,736.0
973,17607,-697,0.6499853886616014,187.0
974,17610,-681,0.6372033588901059,-157.0
975,18061,-1164,0.6550391875482945,-259.0
976,18918,-1411,0.6983556773572328,-61.0
977,19895,-1594,0.7387213151337078,-33.0
978,20185,-1454,0.7553472454711155,121.0
979,19707,-1248,0.7352558623508864,78.0
980,19151,-1114,0.726455733808675,411.0
981,18392,-1085,0.7058271382443493,407.0
982,17386,-1055,0.6462189912313573,-141.0
983,16516,-1258,0.6035343265924803,-191.0
984,15971,-1369,0.5811782934297414,-217.0
985,15539,-1365,0.5663788352011758,-125.0
986,15366,-1449,0.5581225858173603,-50.0
987,15252,-1494,0.5637291913853234,427.0
988,15392,-1500,0.56038388811588,315.0
989,16060,-1667,0.5755354319390542,-44.0
990,17166,-1512,0.6102249047926995,-181.0
991,18365,-1278,0.6673937920183093,298.0
992,18626,-1209,0.6706989728356179,114.0
993,18216,-746,0.6737453155999706,122.0
994,17692,-482,0.6807213040695704,390.0
995,17366,-736,0.6711609638190196,405.0
996,17121,-891,0.6330348985930934,202.0
997,16982,-861,0.6339321649409095,344.0
998,16926,-741,0.6281262514106811,328.0
999,17236,-554,0.6327976625273922,90.0
1000,18295,-971,0.6659545471288076,-215.0
1001,19553,-1537,0.7227420067776632,68.0
1002,19984,-1630,0.7360383784377632,115.0
1003,19658,-1515,0.7108341532742976,-152.0
1004,19133,-1422,0.6866224787969496,135.0
1005,18384,-1312,0.6587452131276619,22.0
1006,17670,-1613,0.6159889584881623,-264.0
1007,16730,-1646,0.5856733118515633,-190.0
1008,16006,-1496,0.581770943051752,564.0
1009,15590,-1451,0.5526288136186907,187.0
1010,15516,-1659,0.5634730538922156,481.0
1011,15454,-1655,0.5562471266400255,275.0
1012,15796,-1732,0.5785085852135661,511.0
1013,16587,-1930,0.6119174125450202,573.0
1014,17671,-1773,0.6660334074127178,910.0
1015,18781,-1673,0.719967126420353,1368.0
1016,19244,-2192,0.728967956274783,1162.0
1017,19420,-2787,0.7238115646987392,846.0
1018,19272,-3057,0.712766721747252,570.0
1019,19005,-3156,0.6972943722943723,324.0
1020,18716,-2998,0.6862451631744177,83.0
1021,18152,-2175,0.6665219122064199,266.0
1022,17838,-1671,0.6634194039039583,481.0
1023,18027,-1417,0.6730958544499945,434.0
1024,18922,-1541,0.7231106813448378,521.0
1025,19914,-1760,0.7609852290062135,539.0
1026,20212,-1614,0.7593646102696712,344.0
1027,19770,-1369,0.7476353465091458,544.0
1028,19285,-1290,0.7323198449959013,369.0
1029,18491,-1221,0.7170129140932061,664.0
1030,17619,-1416,0.6611811693354536,260.0
1031,16742,-1505,0.6268135704156212,496.0
1032,16168,-1425,0.6287260890238104,1022.0
1033,15794,-1421,0.6067362601389444,887.0
1034,15655,-1558,0.6101639463448326,1130.0
1035,15485,-1534,0.5905961622967628,643.0
1036,15656,-1594,0.5916669720400162,490.0
1037,15867,-1020,0.6152061201551793,1101.0
1038,16403,-191,0.634885307104139,1283.0
1039,17003,408,0.6636869502782266,1484.0
1040,17355,417,0.6880309710721583,1839.0
1041,17702,181,0.6997384356300835,1827.0
1042,17988,-298,0.702196820860868,1670.0
1043,17775,-221,0.6904719501335708,1610.0
1044,17624,-64,0.6883697635316424,1618.0
1045,17650,-181,0.6677061554271945,1192.0
1046,17771,-220,0.673789625868331,1337.0
1047,18139,-486,0.6842123918899758,1164.0
1048,18807,-752,0.7203222210234833,1223.0
1049,19630,-863,0.7362356414965252,816.0
1050,19775,-543,0.7463822758447342,1011.0
1051,19342,-126,0.729228672858321,994.0
1052,18472,691,0.7138796778777831,1119.0
1053,17968,1026,0.7133684249822675,1141.0
1054,17435,254,0.7020682367149759,1167.0
1055,16559,155,0.667684857515366,1365.0
1056,16020,162,0.633959586150226,953.0
1057,15648,95,0.5929388104726081,273.0
1058,15413,322,0.5766898552881217,89.0
1059,15428,467,0.5753683976095914,73.0
1060,15408,661,0.5661265028750654,-246.0
1061,15459,1151,0.5811849328033314,-107.0
1062,15904,2008,0.6024471804225566,-50.0
1063,16477,2814,0.6254550913936119,187.0
1064,16704,2574,0.6476329917032699,547.0
1065,16700,2340,0.6268012608826178,3.0
1066,16558,2024,0.6222471910112359,56.0
1067,16300,1815,0.5944297772654594,-314.0
1068,15904,1820,0.5786014915454478,-232.0
1069,15452,2032,0.5671211617337324,-104.0
1070,15425,2101,0.5819200653133929,256.0
1071,15797,2093,0.5905280023847673,51.0
1072,16738,1564,0.6259275916348099,-37.0
1073,18183,969,0.67314268535568,-270.0
1074,18808,822,0.7009918100533473,-149.0
1075,18416,977,0.6963152161664726,122.0
1076,17737,1166,0.6736684731825827,287.0
1077,17218,1038,0.6476478720621754,115.0
1078,16557,808,0.6145451827490844,-113.0
1079,15789,478,0.5903650397106529,44.0
1080,15309,244,0.5829634878603662,322.0
1081,14880,239,0.576699895848832,624.0
1082,14654,103,0.5807037037037037,1025.0
1083,14623,129,0.5812107788851975,1122.0
1084,14552,192,0.5716653163438168,971.0
1085,14812,164,0.5883433779215053,1198.0
1086,15367,84,0.6105867720222418,1324.0
1087,15722,283,0.6256449665166319,1375.0
1088,16271,163,0.6445349776113924,1290.0
1089,16675,-65,0.6542986090559337,1012.0
1090,16943,-410,0.6653901569727763,606.0
1091,17056,-629,0.6435040831477357,280.0
1092,16780,-587,0.6288042879694555,348.0
1093,16096,-96,0.6187833199444972,850.0
1094,16128,-131,0.6142443962400579,862.0
1095,16471,121,0.6273251622206201,931.0
1096,17309,-207,0.6511785957005402,896.0
1097,18414,-631,0.6895806771497379,1057.0
1098,18719,-669,0.6900716191546131,937.0
1099,18333,-848,0.6602251664721631,902.0
1100,18032,-1060,0.6350243271749856,632.0
1101,17427,-1043,0.6195795006570303,490.0
1102,16550,-859,0.5748131340096102,676.0
1103,15819,-884,0.5658313444709626,1251.0
1104,15420,-1154,0.5791997853573465,1850.0
1105,15044,-1253,0.5598790456569416,1805.0
1106,14899,-1263,0.5447211155378486,1508.0
1107,14852,-1227,0.5629849155872265,2055.0
1108,15016,-1404,0.5696152710813737,2351.0
1109,15631,-1927,0.5692908476356119,1717.0
1110,16604,-2448,0.603195694781251,1554.0
1111,17550,-2937,0.6458480002681953,1715.0
1112,18571,-3493,0.6583952553002931,745.0
1113,18860,-3531,0.6548094626046479,-10.0
1114,18980,-3802,0.679505635335838,373.0
1115,19036,-4215,0.6859185132237312,156.0
1116,19228,-4616,0.6902567838280823,-277.0
1117,18832,-4425,0.7157783561540493,144.0
1118,18404,-3994,0.6972238717339667,382.0
1119,18474,-3888,0.6921176817578528,299.0
1120,18620,-3273,0.6958605182645877,258.0
